CustomerID,Churn,SatisfactionScore,Complain,DaySinceLastOrder,WarehouseToHome
52512,0,1,0,2.0,10.0
52513,1,1,1,2.0,21.0
52514,0,1,1,3.0,8.0
52515,0,3,0,2.0,14.0
52516,0,1,0,2.0,
52517,1,5,1,3.0,13.0
52518,0,3,0,4.0,16.0
52519,0,5,0,2.0,11.0
52520,0,3,0,7.0,8.0
52521,0,4,0,0.0,18.0
52522,0,4,0,2.0,28.0
52523,0,5,0,11.0,23.0
52524,0,3,0,2.0,8.0
52525,0,4,0,9.0,9.0
52526,0,4,0,3.0,13.0
52527,0,3,1,12.0,12.0
52528,0,3,0,2.0,7.0
52529,0,5,0,4.0,9.0
52530,0,3,0,7.0,28.0
52531,0,3,0,11.0,21.0
52532,1,1,1,7.0,18.0
52533,0,1,0,9.0,7.0
52534,0,4,1,9.0,11.0
52535,0,1,0,4.0,8.0
52536,0,4,0,6.0,8.0
52537,0,1,0,2.0,11.0
52538,0,5,1,2.0,
52539,0,4,0,3.0,
52540,0,4,0,2.0,8.0
52541,0,3,0,0.0,7.0
52542,0,3,1,2.0,29.0
52543,0,5,0,2.0,15.0
52544,0,1,1,2.0,22.0
52545,0,3,0,2.0,32.0
52546,0,1,1,2.0,7.0
52547,1,3,1,2.0,14.0
52548,0,3,0,0.0,10.0
52549,0,1,0,2.0,30.0
52550,1,3,1,7.0,
52551,1,4,0,0.0,8.0
52552,0,1,0,7.0,
52553,0,4,0,2.0,28.0
52554,0,1,0,13.0,11.0
52555,0,1,0,0.0,7.0
52556,0,4,0,13.0,27.0
52557,0,1,0,3.0,7.0
52558,0,1,0,7.0,25.0
52559,1,1,1,2.0,13.0
52560,0,1,1,7.0,8.0
52561,0,1,1,4.0,8.0
52562,0,1,1,8.0,8.0
52563,0,3,0,4.0,15.0
52564,0,3,0,7.0,12.0
52565,0,3,0,2.0,15.0
52566,0,1,0,7.0,8.0
52567,0,3,0,4.0,7.0
52568,1,3,0,0.0,28.0
52569,1,3,0,,15.0
52570,0,3,0,2.0,23.0
52571,0,4,0,6.0,34.0
52572,0,3,0,3.0,16.0
52573,0,3,0,3.0,8.0
52574,0,4,0,2.0,10.0
52575,0,5,1,0.0,14.0
52576,0,5,0,2.0,35.0
52577,0,4,0,9.0,19.0
52578,0,3,0,7.0,33.0
52579,0,1,0,8.0,22.0
52580,0,4,0,0.0,8.0
52581,0,1,1,3.0,8.0
52582,1,5,1,2.0,19.0
52583,1,4,0,0.0,7.0
52584,0,4,0,2.0,10.0
52585,0,1,0,4.0,30.0
52586,0,1,1,8.0,7.0
52587,0,3,0,2.0,25.0
52588,0,4,0,8.0,13.0
52589,0,3,0,3.0,10.0
52590,0,5,0,7.0,8.0
52591,0,1,0,1.0,16.0
52592,1,1,0,2.0,14.0
52593,0,3,0,2.0,11.0
52594,0,1,0,4.0,14.0
52595,1,4,0,2.0,15.0
52596,0,3,1,2.0,7.0
52597,0,5,0,7.0,21.0
52598,0,1,1,2.0,8.0
52599,0,4,0,7.0,8.0
52600,0,1,0,4.0,17.0
52601,1,5,1,0.0,22.0
52602,0,4,0,5.0,
52603,1,3,0,0.0,22.0
52604,0,5,0,0.0,10.0
52605,0,3,0,7.0,22.0
52606,0,4,0,7.0,11.0
52607,0,1,1,0.0,24.0
52608,1,3,1,0.0,
52609,0,4,0,4.0,18.0
52610,0,5,0,0.0,8.0
52611,0,4,0,7.0,10.0
52612,0,5,0,4.0,15.0
52613,0,3,1,7.0,16.0
52614,0,3,1,,7.0
52615,0,1,0,8.0,8.0
52616,0,1,0,2.0,9.0
52617,1,4,0,0.0,13.0
52618,0,3,0,4.0,12.0
52619,1,5,1,0.0,
52620,0,1,0,7.0,35.0
52621,0,3,0,,9.0
52622,0,4,0,3.0,15.0
52623,0,1,1,2.0,8.0
52624,0,5,1,7.0,16.0
52625,1,4,1,3.0,
52626,0,4,0,7.0,14.0
52627,1,1,1,7.0,33.0
52628,0,5,0,6.0,14.0
52629,0,1,0,3.0,7.0
52630,0,3,0,2.0,16.0
52631,0,4,0,2.0,32.0
52632,0,5,0,2.0,8.0
52633,0,5,0,0.0,19.0
52634,0,1,0,7.0,8.0
52635,0,4,0,8.0,
52636,1,5,0,7.0,15.0
52637,1,5,0,8.0,16.0
52638,0,1,0,2.0,26.0
52639,0,3,0,2.0,
52640,0,4,0,2.0,11.0
52641,0,3,1,5.0,10.0
52642,0,3,0,2.0,16.0
52643,1,4,1,4.0,26.0
52644,1,4,0,7.0,27.0
52645,0,1,0,3.0,7.0
52646,0,3,0,8.0,14.0
52647,0,4,0,14.0,8.0
52648,0,3,0,3.0,29.0
52649,0,4,1,10.0,10.0
52650,0,5,0,7.0,18.0
52651,0,1,0,7.0,13.0
52652,0,5,0,2.0,13.0
52653,0,5,0,2.0,7.0
52654,0,1,1,3.0,8.0
52655,0,1,0,2.0,16.0
52656,0,3,1,2.0,21.0
52657,0,3,0,0.0,20.0
52658,1,5,0,0.0,24.0
52659,1,5,1,0.0,
52660,0,3,0,7.0,8.0
52661,0,4,1,0.0,8.0
52662,0,1,0,7.0,8.0
52663,0,1,1,2.0,
52664,0,1,0,10.0,26.0
52665,0,1,0,0.0,16.0
52666,0,3,0,3.0,16.0
52667,0,3,0,0.0,15.0
52668,0,1,0,7.0,8.0
52669,0,1,0,2.0,7.0
52670,0,3,0,6.0,35.0
52671,0,3,0,0.0,14.0
52672,1,4,1,2.0,8.0
52673,0,5,0,8.0,9.0
52674,0,3,0,8.0,29.0
52675,0,4,0,0.0,12.0
52676,0,3,0,14.0,12.0
52677,0,4,0,9.0,16.0
52678,1,1,1,0.0,
52679,1,4,0,7.0,16.0
52680,0,5,0,3.0,21.0
52681,0,1,0,2.0,25.0
52682,0,1,0,4.0,8.0
52683,0,4,0,0.0,9.0
52684,1,1,0,0.0,15.0
52685,1,4,1,0.0,
52686,0,3,1,7.0,16.0
52687,0,3,0,2.0,26.0
52688,0,1,1,0.0,10.0
52689,0,5,0,2.0,13.0
52690,0,5,1,4.0,13.0
52691,0,4,1,2.0,22.0
52692,0,1,0,8.0,31.0
52693,0,1,0,8.0,8.0
52694,0,5,0,16.0,7.0
52695,0,3,1,0.0,7.0
52696,0,3,0,7.0,8.0
52697,0,1,0,7.0,28.0
52698,0,5,0,2.0,7.0
52699,1,5,1,0.0,22.0
52700,1,1,0,0.0,
52701,0,4,0,3.0,23.0
52702,0,4,0,4.0,14.0
52703,0,5,0,7.0,12.0
52704,0,1,1,4.0,16.0
52705,0,1,1,1.0,9.0
52706,0,3,0,2.0,10.0
52707,0,1,0,7.0,
52708,0,3,0,3.0,7.0
52709,0,3,0,9.0,16.0
52710,0,1,1,7.0,7.0
52711,1,5,0,0.0,30.0
52712,0,3,0,2.0,27.0
52713,0,4,0,2.0,8.0
52714,0,1,1,11.0,28.0
52715,1,3,1,2.0,19.0
52716,0,4,0,7.0,20.0
52717,0,5,0,0.0,17.0
52718,0,5,0,9.0,15.0
52719,0,4,1,7.0,14.0
52720,0,1,1,0.0,27.0
52721,1,3,1,3.0,
52722,0,1,0,3.0,15.0
52723,0,1,0,3.0,8.0
52724,0,1,1,0.0,18.0
52725,1,4,0,0.0,28.0
52726,0,5,0,4.0,24.0
52727,0,3,0,4.0,22.0
52728,0,5,1,3.0,9.0
52729,0,4,0,2.0,15.0
52730,0,1,0,1.0,7.0
52731,0,3,0,1.0,19.0
52732,0,5,0,6.0,7.0
52733,0,5,0,2.0,7.0
52734,0,1,0,2.0,21.0
52735,0,5,0,7.0,7.0
52736,1,1,0,3.0,
52737,0,5,0,0.0,7.0
52738,0,1,1,9.0,13.0
52739,0,1,0,7.0,15.0
52740,0,1,0,0.0,11.0
52741,1,1,1,8.0,32.0
52742,1,5,1,2.0,30.0
52743,0,3,0,3.0,15.0
52744,0,3,0,8.0,13.0
52745,0,3,0,9.0,17.0
52746,0,4,1,2.0,7.0
52747,0,4,1,4.0,32.0
52748,0,1,1,0.0,8.0
52749,0,5,0,10.0,21.0
52750,0,3,0,7.0,29.0
52751,0,3,0,,16.0
52752,0,5,1,4.0,16.0
52753,0,3,0,2.0,7.0
52754,0,1,0,4.0,
52755,0,3,0,4.0,17.0
52756,0,4,0,10.0,8.0
52757,0,4,0,2.0,8.0
52758,0,4,0,7.0,7.0
52759,0,3,1,2.0,8.0
52760,0,3,0,11.0,31.0
52761,0,3,0,0.0,7.0
52762,0,4,0,8.0,7.0
52763,0,3,0,2.0,8.0
52764,0,3,0,7.0,12.0
52765,0,5,1,2.0,24.0
52766,0,1,0,0.0,7.0
52767,0,4,0,,7.0
52768,0,3,1,2.0,17.0
52769,0,3,0,2.0,7.0
52770,0,3,0,8.0,15.0
52771,0,1,1,1.0,21.0
52772,0,4,0,1.0,35.0
52773,0,1,0,0.0,
52774,0,4,0,2.0,7.0
52775,0,1,0,7.0,30.0
52776,0,3,0,11.0,16.0
52777,0,1,0,7.0,7.0
52778,0,1,1,8.0,16.0
52779,0,3,1,4.0,14.0
52780,0,1,0,0.0,35.0
52781,0,1,1,2.0,
52782,0,5,1,2.0,
52783,0,1,0,3.0,15.0
52784,1,5,0,0.0,15.0
52785,0,1,0,4.0,9.0
52786,0,4,0,2.0,10.0
52787,0,3,0,9.0,7.0
52788,1,1,1,2.0,7.0
52789,0,3,0,14.0,8.0
52790,1,3,0,8.0,
52791,0,4,0,10.0,34.0
52792,0,3,0,7.0,34.0
52793,0,1,0,11.0,21.0
52794,0,4,0,4.0,9.0
52795,0,5,0,2.0,
52796,0,1,1,7.0,32.0
52797,0,1,0,9.0,16.0
52798,1,3,0,1.0,7.0
52799,0,1,0,0.0,17.0
52800,0,3,0,1.0,26.0
52801,0,3,0,2.0,8.0
52802,0,3,1,2.0,24.0
52803,0,3,0,2.0,8.0
52804,0,1,0,1.0,7.0
52805,0,4,1,3.0,19.0
52806,0,5,0,4.0,34.0
52807,1,5,1,0.0,34.0
52808,0,1,0,,30.0
52809,0,5,0,7.0,11.0
52810,0,3,0,0.0,11.0
52811,0,1,0,3.0,
52812,0,5,0,7.0,12.0
52813,0,4,1,3.0,10.0
52814,0,4,0,8.0,8.0
52815,0,3,0,2.0,14.0
52816,1,2,1,6.0,7.0
52817,1,3,1,1.0,9.0
52818,1,3,1,4.0,31.0
52819,1,5,0,4.0,16.0
52820,1,5,0,4.0,13.0
52821,1,5,1,8.0,23.0
52822,1,2,0,1.0,12.0
52823,1,2,1,1.0,7.0
52824,1,3,1,3.0,10.0
52825,1,3,0,2.0,32.0
52826,1,3,0,9.0,19.0
52827,1,3,1,1.0,7.0
52828,1,3,1,3.0,12.0
52829,1,3,1,1.0,16.0
52830,1,2,0,,16.0
52831,1,5,1,3.0,13.0
52832,1,2,1,1.0,13.0
52833,1,3,1,4.0,12.0
52834,1,3,1,7.0,14.0
52835,1,4,1,4.0,21.0
52836,1,3,1,8.0,13.0
52837,1,2,0,,30.0
52838,1,3,1,1.0,29.0
52839,1,3,1,3.0,27.0
52840,1,2,0,4.0,15.0
52841,1,5,0,5.0,16.0
52842,0,4,0,7.0,7.0
52843,0,3,1,6.0,13.0
52844,0,4,0,16.0,16.0
52845,0,2,0,,15.0
52846,0,3,0,10.0,7.0
52847,0,3,0,1.0,14.0
52848,0,4,1,1.0,16.0
52849,0,2,0,12.0,11.0
52850,0,3,0,3.0,9.0
52851,0,2,0,3.0,26.0
52852,0,4,0,3.0,16.0
52853,0,2,0,3.0,28.0
52854,0,2,1,,31.0
52855,0,3,1,2.0,10.0
52856,0,4,0,5.0,18.0
52857,0,3,0,9.0,21.0
52858,0,2,0,,12.0
52859,0,2,0,,7.0
52860,0,3,0,5.0,13.0
52861,0,4,1,2.0,24.0
52862,1,5,0,1.0,7.0
52863,0,4,0,3.0,10.0
52864,0,5,0,11.0,16.0
52865,0,5,1,4.0,11.0
52866,0,5,1,3.0,15.0
52867,0,2,0,3.0,9.0
52868,1,2,0,1.0,9.0
52869,0,5,0,,7.0
52870,0,2,0,2.0,16.0
52871,0,2,1,3.0,19.0
52872,0,4,0,3.0,34.0
52873,1,4,1,3.0,27.0
52874,0,3,0,3.0,7.0
52875,0,5,0,4.0,20.0
52876,0,4,0,7.0,21.0
52877,0,3,0,10.0,11.0
52878,0,4,0,16.0,21.0
52879,0,3,0,,9.0
52880,0,4,0,1.0,10.0
52881,0,3,0,10.0,7.0
52882,0,4,0,4.0,16.0
52883,1,3,1,2.0,30.0
52884,0,2,0,3.0,14.0
52885,0,2,0,9.0,9.0
52886,0,5,1,8.0,28.0
52887,0,4,0,3.0,9.0
52888,0,3,0,3.0,28.0
52889,0,3,0,1.0,9.0
52890,0,2,0,8.0,36.0
52891,0,5,0,1.0,7.0
52892,0,2,1,8.0,25.0
52893,0,3,1,1.0,17.0
52894,0,2,1,8.0,26.0
52895,1,5,1,1.0,36.0
52896,1,2,0,10.0,34.0
52897,0,4,1,3.0,12.0
52898,0,2,0,8.0,25.0
52899,0,2,0,3.0,16.0
52900,0,5,0,,7.0
52901,1,2,0,,11.0
52902,0,3,0,,7.0
52903,0,3,0,,27.0
52904,0,4,0,8.0,15.0
52905,1,5,1,5.0,10.0
52906,0,2,1,1.0,13.0
52907,1,5,0,2.0,33.0
52908,1,3,0,6.0,7.0
52909,0,2,0,,13.0
52910,0,5,0,6.0,10.0
52911,0,4,0,8.0,12.0
52912,0,4,0,2.0,11.0
52913,0,2,1,8.0,18.0
52914,0,3,0,,10.0
52915,0,3,0,5.0,7.0
52916,0,2,0,1.0,10.0
52917,0,2,0,9.0,11.0
52918,0,2,0,2.0,7.0
52919,0,3,0,,7.0
52920,1,2,1,2.0,25.0
52921,0,2,0,3.0,9.0
52922,0,2,0,16.0,11.0
52923,0,3,0,3.0,13.0
52924,0,2,0,7.0,7.0
52925,1,2,1,5.0,21.0
52926,0,2,1,10.0,23.0
52927,1,5,0,8.0,9.0
52928,0,3,1,13.0,9.0
52929,0,4,0,3.0,11.0
52930,1,3,1,3.0,7.0
52931,0,3,0,3.0,7.0
52932,0,2,0,3.0,33.0
52933,0,5,0,1.0,26.0
52934,0,2,0,8.0,31.0
52935,0,2,0,8.0,7.0
52936,0,3,0,3.0,10.0
52937,0,2,0,3.0,12.0
52938,0,5,0,10.0,9.0
52939,0,5,0,3.0,7.0
52940,0,3,0,3.0,14.0
52941,1,3,0,,17.0
52942,0,3,0,9.0,9.0
52943,0,2,0,6.0,22.0
52944,0,5,1,3.0,24.0
52945,0,2,0,3.0,27.0
52946,0,3,0,3.0,7.0
52947,0,5,1,9.0,9.0
52948,0,3,0,10.0,9.0
52949,0,2,0,1.0,7.0
52950,1,4,0,5.0,36.0
52951,0,4,0,4.0,14.0
52952,0,2,0,6.0,9.0
52953,0,5,0,5.0,9.0
52954,0,4,1,8.0,9.0
52955,1,3,0,1.0,9.0
52956,0,4,0,1.0,9.0
52957,0,2,0,9.0,30.0
52958,0,5,0,6.0,12.0
52959,0,2,1,11.0,27.0
52960,0,2,0,12.0,13.0
52961,0,5,1,14.0,7.0
52962,1,4,1,10.0,36.0
52963,0,2,0,5.0,16.0
52964,0,2,0,2.0,13.0
52965,0,3,0,1.0,10.0
52966,0,2,1,3.0,7.0
52967,0,4,0,3.0,29.0
52968,0,5,1,8.0,14.0
52969,0,4,0,5.0,7.0
52970,0,4,0,7.0,11.0
52971,0,3,1,4.0,10.0
52972,0,3,0,7.0,7.0
52973,0,2,0,10.0,9.0
52974,0,2,1,9.0,27.0
52975,0,5,1,4.0,18.0
52976,0,2,0,8.0,7.0
52977,1,3,1,1.0,31.0
52978,0,2,0,3.0,30.0
52979,1,4,1,3.0,23.0
52980,0,2,0,3.0,15.0
52981,0,5,1,3.0,17.0
52982,0,4,0,8.0,10.0
52983,0,4,0,3.0,12.0
52984,1,2,1,5.0,11.0
52985,0,2,1,3.0,16.0
52986,0,4,0,9.0,33.0
52987,1,3,0,1.0,10.0
52988,0,4,0,10.0,23.0
52989,0,2,0,1.0,25.0
52990,0,4,0,3.0,9.0
52991,0,4,0,5.0,9.0
52992,0,3,0,1.0,17.0
52993,0,5,0,8.0,23.0
52994,0,2,0,8.0,14.0
52995,0,2,0,,7.0
52996,0,4,0,9.0,31.0
52997,0,3,0,9.0,14.0
52998,0,4,0,2.0,32.0
52999,0,3,1,3.0,7.0
53000,0,2,1,4.0,12.0
53001,0,5,0,1.0,9.0
53002,0,5,0,12.0,14.0
53003,0,2,1,3.0,9.0
53004,0,4,0,9.0,12.0
53005,0,5,1,11.0,17.0
53006,0,2,0,8.0,17.0
53007,0,3,1,8.0,7.0
53008,1,4,0,8.0,15.0
53009,0,4,1,3.0,12.0
53010,0,4,1,10.0,15.0
53011,0,3,1,5.0,9.0
53012,0,2,0,8.0,14.0
53013,0,2,0,8.0,9.0
53014,1,2,1,3.0,9.0
53015,0,2,0,10.0,35.0
53016,0,3,0,,14.0
53017,0,2,0,4.0,6.0
53018,1,3,1,1.0,10.0
53019,0,2,0,2.0,17.0
53020,0,3,0,2.0,12.0
53021,0,3,0,1.0,17.0
53022,0,4,1,5.0,7.0
53023,0,3,0,4.0,27.0
53024,0,5,0,,14.0
53025,0,2,0,9.0,15.0
53026,0,2,1,3.0,7.0
53027,1,5,1,8.0,15.0
53028,0,2,0,3.0,16.0
53029,0,3,0,3.0,12.0
53030,0,4,0,8.0,15.0
53031,0,2,0,5.0,12.0
53032,0,2,1,10.0,22.0
53033,0,2,1,11.0,14.0
53034,0,4,1,8.0,17.0
53035,0,4,0,14.0,12.0
53036,0,2,0,3.0,33.0
53037,0,4,1,3.0,13.0
53038,0,3,0,1.0,11.0
53039,0,2,0,1.0,30.0
53040,0,3,0,3.0,9.0
53041,0,3,1,1.0,9.0
53042,0,4,0,8.0,9.0
53043,0,3,0,1.0,36.0
53044,0,5,1,8.0,13.0
53045,0,3,1,3.0,32.0
53046,0,3,0,8.0,7.0
53047,0,2,0,1.0,9.0
53048,1,4,1,3.0,7.0
53049,0,2,0,1.0,7.0
53050,0,2,0,,10.0
53051,0,3,0,3.0,7.0
53052,0,3,1,8.0,17.0
53053,0,2,0,3.0,16.0
53054,1,3,1,1.0,12.0
53055,0,5,0,4.0,17.0
53056,0,3,0,1.0,14.0
53057,1,4,0,,11.0
53058,0,2,0,,17.0
53059,1,3,1,1.0,29.0
53060,0,4,1,3.0,16.0
53061,1,4,0,1.0,19.0
53062,0,2,0,3.0,30.0
53063,0,4,0,1.0,16.0
53064,0,4,0,5.0,7.0
53065,0,2,0,8.0,16.0
53066,0,3,0,1.0,14.0
53067,0,2,0,8.0,21.0
53068,0,3,0,3.0,9.0
53069,1,2,1,5.0,26.0
53070,0,2,1,3.0,9.0
53071,0,3,1,4.0,17.0
53072,0,4,0,1.0,9.0
53073,1,5,0,5.0,10.0
53074,0,4,0,3.0,18.0
53075,0,3,0,1.0,9.0
53076,1,2,1,1.0,11.0
53077,0,5,0,18.0,21.0
53078,0,4,0,4.0,9.0
53079,0,5,0,3.0,7.0
53080,0,4,1,2.0,17.0
53081,0,4,0,10.0,19.0
53082,0,3,0,1.0,9.0
53083,0,5,0,3.0,12.0
53084,0,3,0,3.0,11.0
53085,0,5,0,13.0,14.0
53086,0,2,0,3.0,28.0
53087,0,3,1,3.0,15.0
53088,0,2,1,4.0,11.0
53089,0,3,1,8.0,32.0
53090,0,5,0,3.0,7.0
53091,0,3,1,7.0,7.0
53092,0,5,0,8.0,13.0
53093,0,3,0,5.0,19.0
53094,0,5,0,8.0,7.0
53095,0,5,0,9.0,24.0
53096,1,5,0,3.0,10.0
53097,0,3,1,5.0,10.0
53098,0,2,0,3.0,17.0
53099,0,2,0,5.0,11.0
53100,0,3,0,3.0,36.0
53101,0,2,0,3.0,9.0
53102,0,5,0,11.0,14.0
53103,0,3,0,9.0,25.0
53104,0,2,0,5.0,35.0
53105,1,4,1,5.0,7.0
53106,1,3,0,1.0,13.0
53107,0,2,1,1.0,9.0
53108,0,3,0,13.0,9.0
53109,0,2,0,3.0,30.0
53110,0,2,0,5.0,10.0
53111,0,3,0,8.0,10.0
53112,1,4,0,2.0,32.0
53113,1,2,0,1.0,9.0
53114,0,5,0,9.0,29.0
53115,0,2,0,1.0,36.0
53116,0,3,0,8.0,36.0
53117,0,2,0,8.0,9.0
53118,0,5,0,,35.0
53119,0,2,0,5.0,9.0
53120,0,3,0,2.0,9.0
53121,0,3,0,4.0,29.0
53122,0,3,0,1.0,15.0
53123,0,3,0,8.0,9.0
53124,0,2,1,,17.0
53125,0,4,0,9.0,16.0
53126,1,3,1,8.0,22.0
53127,1,2,0,4.0,17.0
53128,0,4,0,3.0,14.0
53129,0,3,1,1.0,23.0
53130,1,3,0,,27.0
53131,1,5,1,,30.0
53132,0,3,0,1.0,12.0
53133,0,2,0,,17.0
53134,1,3,0,3.0,11.0
53135,0,2,0,8.0,9.0
53136,0,4,0,8.0,25.0
53137,0,2,0,11.0,17.0
53138,0,3,0,10.0,7.0
53139,0,3,0,14.0,13.0
53140,0,3,0,8.0,15.0
53141,0,2,1,6.0,9.0
53142,0,5,1,9.0,31.0
53143,0,4,0,8.0,9.0
53144,1,3,1,1.0,24.0
53145,0,2,0,3.0,26.0
53146,0,3,0,6.0,7.0
53147,0,2,0,2.0,14.0
53148,1,4,1,1.0,12.0
53149,0,5,0,2.0,35.0
53150,0,3,1,8.0,9.0
53151,0,3,0,1.0,36.0
53152,0,3,0,4.0,7.0
53153,0,2,0,8.0,28.0
53154,1,2,1,1.0,31.0
53155,0,2,0,3.0,7.0
53156,0,3,0,,25.0
53157,0,5,0,9.0,9.0
53158,0,4,0,,16.0
53159,0,5,1,10.0,13.0
53160,1,3,0,3.0,18.0
53161,0,2,0,2.0,31.0
53162,0,3,0,,17.0
53163,0,4,0,4.0,7.0
53164,0,3,1,10.0,25.0
53165,0,2,1,5.0,30.0
53166,0,4,0,5.0,35.0
53167,0,4,0,1.0,24.0
53168,0,4,0,8.0,10.0
53169,0,3,0,7.0,20.0
53170,1,3,1,3.0,14.0
53171,1,5,0,1.0,19.0
53172,0,2,1,4.0,7.0
53173,1,5,0,3.0,20.0
53174,0,2,0,3.0,32.0
53175,0,2,0,8.0,13.0
53176,0,3,0,4.0,13.0
53177,0,3,1,,9.0
53178,0,4,0,1.0,7.0
53179,0,2,0,3.0,9.0
53180,0,2,1,1.0,13.0
53181,0,5,0,1.0,7.0
53182,0,3,1,8.0,16.0
53183,0,5,0,3.0,7.0
53184,0,3,0,3.0,7.0
53185,0,3,1,7.0,21.0
53186,1,5,0,3.0,9.0
53187,0,3,0,3.0,29.0
53188,0,2,1,2.0,10.0
53189,0,3,0,3.0,13.0
53190,0,3,0,3.0,15.0
53191,0,2,1,6.0,16.0
53192,0,3,0,1.0,10.0
53193,0,5,0,11.0,7.0
53194,0,2,0,9.0,7.0
53195,1,5,0,1.0,33.0
53196,0,2,1,3.0,13.0
53197,0,3,0,,10.0
53198,0,3,0,3.0,10.0
53199,0,2,0,9.0,13.0
53200,0,2,0,8.0,13.0
53201,0,4,0,2.0,26.0
53202,0,4,1,,16.0
53203,0,2,0,2.0,10.0
53204,1,3,1,2.0,17.0
53205,1,5,1,8.0,10.0
53206,0,3,0,1.0,10.0
53207,0,5,0,3.0,11.0
53208,0,4,0,3.0,15.0
53209,0,2,0,6.0,14.0
53210,0,2,0,9.0,7.0
53211,0,4,0,3.0,9.0
53212,0,2,1,5.0,10.0
53213,0,2,0,1.0,17.0
53214,0,3,1,9.0,35.0
53215,0,4,0,,16.0
53216,1,3,0,1.0,10.0
53217,0,3,0,11.0,9.0
53218,0,2,0,9.0,17.0
53219,1,3,1,4.0,15.0
53220,0,2,0,9.0,7.0
53221,0,5,0,8.0,7.0
53222,0,2,0,8.0,10.0
53223,0,5,0,8.0,21.0
53224,0,5,1,,12.0
53225,0,3,0,4.0,14.0
53226,0,2,0,7.0,17.0
53227,0,5,0,3.0,23.0
53228,0,5,0,,17.0
53229,0,3,0,11.0,7.0
53230,0,4,0,3.0,15.0
53231,1,4,1,8.0,7.0
53232,0,5,0,6.0,15.0
53233,0,3,1,1.0,7.0
53234,0,3,0,5.0,31.0
53235,0,3,1,14.0,10.0
53236,0,2,0,8.0,34.0
53237,0,3,0,1.0,17.0
53238,1,3,1,3.0,26.0
53239,0,2,0,3.0,22.0
53240,0,3,0,4.0,15.0
53241,0,5,0,3.0,16.0
53242,0,4,0,7.0,10.0
53243,0,2,0,2.0,16.0
53244,0,2,1,4.0,9.0
53245,0,5,0,8.0,14.0
53246,0,4,0,3.0,17.0
53247,0,2,0,3.0,13.0
53248,0,5,0,1.0,9.0
53249,0,2,0,8.0,31.0
53250,0,3,1,2.0,9.0
53251,0,5,0,1.0,15.0
53252,0,5,0,17.0,10.0
53253,1,2,1,9.0,7.0
53254,0,2,0,5.0,33.0
53255,0,3,0,2.0,9.0
53256,0,3,0,3.0,17.0
53257,1,3,1,4.0,34.0
53258,0,2,0,5.0,9.0
53259,1,5,1,5.0,9.0
53260,0,5,0,10.0,15.0
53261,0,2,0,3.0,26.0
53262,0,2,0,1.0,7.0
53263,0,3,0,2.0,34.0
53264,1,5,0,3.0,15.0
53265,0,2,0,4.0,7.0
53266,0,5,1,5.0,26.0
53267,0,2,0,2.0,6.0
53268,0,5,1,4.0,17.0
53269,0,5,1,13.0,9.0
53270,0,5,0,4.0,9.0
53271,0,2,0,3.0,15.0
53272,0,3,0,3.0,7.0
53273,0,4,0,8.0,9.0
53274,0,5,0,3.0,15.0
53275,0,2,0,10.0,15.0
53276,1,5,1,1.0,13.0
53277,0,4,0,1.0,16.0
53278,0,3,0,5.0,18.0
53279,0,3,0,4.0,9.0
53280,1,5,1,1.0,7.0
53281,0,3,0,8.0,14.0
53282,1,5,0,3.0,23.0
53283,0,2,1,1.0,9.0
53284,0,4,0,6.0,7.0
53285,0,3,0,8.0,30.0
53286,1,4,1,9.0,9.0
53287,0,3,0,3.0,7.0
53288,0,2,1,3.0,7.0
53289,1,3,0,2.0,9.0
53290,0,4,0,5.0,20.0
53291,0,3,0,9.0,11.0
53292,0,3,0,1.0,23.0
53293,0,2,1,1.0,9.0
53294,0,3,0,1.0,9.0
53295,0,4,0,9.0,36.0
53296,0,5,0,3.0,19.0
53297,0,2,0,4.0,23.0
53298,1,2,0,8.0,18.0
53299,1,2,0,4.0,9.0
53300,0,5,0,1.0,21.0
53301,0,2,1,9.0,12.0
53302,0,3,0,,14.0
53303,0,4,1,6.0,9.0
53304,0,2,0,3.0,10.0
53305,1,3,1,8.0,12.0
53306,0,2,0,1.0,10.0
53307,0,3,0,18.0,33.0
53308,0,4,0,4.0,11.0
53309,0,5,0,2.0,9.0
53310,0,5,0,9.0,7.0
53311,0,5,0,2.0,34.0
53312,0,2,1,12.0,7.0
53313,0,2,0,4.0,20.0
53314,0,2,0,4.0,12.0
53315,0,2,1,5.0,14.0
53316,0,5,1,3.0,16.0
53317,0,3,0,4.0,15.0
53318,0,2,0,1.0,32.0
53319,0,3,0,1.0,23.0
53320,0,2,0,5.0,15.0
53321,0,2,0,3.0,7.0
53322,0,2,1,3.0,15.0
53323,0,2,1,3.0,9.0
53324,0,5,0,4.0,15.0
53325,0,5,1,4.0,10.0
53326,0,3,1,16.0,16.0
53327,1,4,1,9.0,32.0
53328,0,2,0,3.0,7.0
53329,0,5,0,4.0,11.0
53330,0,5,0,3.0,7.0
53331,0,2,0,5.0,11.0
53332,0,4,0,4.0,12.0
53333,0,4,0,3.0,16.0
53334,0,2,1,4.0,10.0
53335,0,2,1,3.0,18.0
53336,1,3,1,3.0,7.0
53337,0,2,0,3.0,15.0
53338,0,4,0,9.0,32.0
53339,0,2,0,1.0,28.0
53340,0,2,0,9.0,30.0
53341,0,2,0,3.0,7.0
53342,0,2,1,8.0,9.0
53343,0,4,1,10.0,26.0
53344,0,5,0,8.0,9.0
