CustomerID,Gender,MaritalStatus,CityTier,PreferredLoginDevice,PreferredPaymentMode,NumberOfAddress
54234,Male,Married,1,Mobile Phone,Debit Card,3
54235,Female,Married,1,Mobile Phone,Debit Card,5
54236,Female,Single,1,Mobile Phone,Debit Card,3
54237,Male,Single,3,Mobile Phone,E wallet,2
54238,Male,Married,1,Mobile Phone,UPI,6
54239,Male,Single,1,Mobile Phone,Credit Card,6
54240,Male,Married,2,Mobile Phone,Credit Card,3
54241,Male,Married,1,Mobile Phone,Debit Card,3
54242,Male,Single,1,Mobile Phone,Credit Card,3
54243,Male,Married,3,Mobile Phone,Debit Card,5
54244,Female,Married,1,Computer,Credit Card,9
54245,Male,Married,1,Mobile Phone,Credit Card,3
54246,Male,Single,1,Mobile Phone,Debit Card,6
54247,Male,Married,3,Phone,COD,5
54248,Male,Married,1,Phone,Debit Card,5
54249,Male,Married,1,Mobile Phone,Debit Card,3
54250,Male,Single,3,Mobile Phone,Credit Card,3
54251,Male,Married,1,Computer,Debit Card,3
54252,Male,Single,3,Mobile Phone,E wallet,2
54253,Female,Married,3,Mobile Phone,Credit Card,3
54254,Male,Married,1,Computer,Credit Card,4
54255,Male,Single,3,Mobile Phone,Credit Card,3
54256,Female,Married,1,Mobile Phone,Cash on Delivery,11
54257,Female,Married,3,Mobile Phone,UPI,2
54258,Male,Married,3,Computer,Credit Card,3
54259,Male,Single,3,Mobile Phone,Credit Card,2
54260,Male,Married,1,Computer,Credit Card,6
54261,Male,Married,2,Phone,UPI,6
54262,Male,Single,1,Mobile Phone,Debit Card,3
54263,Female,Single,1,Computer,Debit Card,3
54264,Female,Single,1,Mobile Phone,UPI,3
54265,Male,Married,1,Computer,Debit Card,7
54266,Female,Married,2,Computer,UPI,11
54267,Female,Married,1,Computer,Debit Card,5
54268,Male,Single,3,Mobile Phone,E wallet,3
54269,Male,Married,1,Mobile Phone,Credit Card,3
54270,Female,Single,1,Mobile Phone,Credit Card,3
54271,Female,Single,1,Computer,Credit Card,5
54272,Male,Single,1,Computer,Debit Card,3
54273,Female,Single,2,Computer,UPI,4
54274,Male,Married,1,Mobile Phone,Debit Card,2
54275,Female,Married,1,Mobile Phone,Debit Card,8
54276,Male,Single,3,Mobile Phone,Debit Card,4
54277,Female,Single,1,Mobile Phone,Credit Card,4
54278,Female,Married,3,Computer,Cash on Delivery,2
54279,Female,Married,1,Mobile Phone,Debit Card,7
54280,Male,Married,3,Computer,Debit Card,3
54281,Male,Married,1,Computer,Debit Card,3
54282,Male,Married,3,Computer,E wallet,2
54283,Female,Married,1,Mobile Phone,Debit Card,11
54284,Male,Single,1,Mobile Phone,Debit Card,9
54285,Male,Married,3,Mobile Phone,Debit Card,6
54286,Female,Married,1,Phone,UPI,3
54287,Female,Married,1,Mobile Phone,Credit Card,3
54288,Male,Single,3,Phone,E wallet,3
54289,Male,Married,1,Mobile Phone,COD,2
54290,Female,Married,1,Mobile Phone,Credit Card,3
54291,Female,Single,1,Computer,Credit Card,6
54292,Female,Single,3,Computer,E wallet,6
54293,Female,Married,3,Mobile Phone,Debit Card,5
54294,Male,Married,3,Mobile Phone,Debit Card,5
54295,Female,Married,2,Mobile Phone,Debit Card,3
54296,Male,Married,1,Mobile Phone,Credit Card,8
54297,Male,Single,1,Computer,Debit Card,4
54298,Female,Married,3,Mobile Phone,Debit Card,6
54299,Male,Married,3,Mobile Phone,Debit Card,4
54300,Male,Married,2,Mobile Phone,UPI,2
54301,Female,Single,1,Mobile Phone,Credit Card,9
54302,Male,Single,1,Mobile Phone,Credit Card,7
54303,Female,Single,1,Mobile Phone,COD,5
54304,Female,Single,1,Mobile Phone,Debit Card,3
54305,Male,Married,3,Computer,Credit Card,2
54306,Female,Married,1,Mobile Phone,COD,7
54307,Male,Single,1,Mobile Phone,Credit Card,2
54308,Male,Married,1,Computer,Debit Card,6
54309,Male,Married,1,Phone,Debit Card,4
54310,Female,Single,1,Phone,Credit Card,3
54311,Female,Married,1,Computer,Credit Card,3
54312,Male,Married,3,Mobile Phone,E wallet,3
54313,Male,Married,3,Phone,E wallet,4
54314,Male,Married,1,Phone,Debit Card,10
54315,Female,Single,3,Computer,E wallet,3
54316,Male,Married,1,Computer,COD,3
54317,Male,Married,1,Mobile Phone,Credit Card,4
54318,Female,Married,1,Mobile Phone,Credit Card,6
54319,Male,Married,3,Mobile Phone,E wallet,9
54320,Female,Married,3,Computer,E wallet,8
54321,Male,Married,1,Phone,Credit Card,3
54322,Male,Married,1,Computer,Credit Card,8
54323,Male,Married,1,Mobile Phone,Credit Card,3
54324,Male,Married,1,Mobile Phone,Debit Card,5
54325,Male,Married,1,Computer,Credit Card,3
54326,Female,Single,1,Mobile Phone,Debit Card,5
54327,Male,Married,1,Mobile Phone,Debit Card,6
54328,Female,Married,3,Mobile Phone,Debit Card,4
54329,Female,Single,3,Mobile Phone,Debit Card,6
54330,Male,Single,1,Mobile Phone,Debit Card,5
54331,Male,Married,1,Mobile Phone,COD,2
54332,Female,Single,3,Computer,COD,2
54333,Male,Single,1,Computer,Credit Card,6
54334,Male,Married,1,Computer,Credit Card,3
54335,Female,Married,3,Mobile Phone,Debit Card,6
54336,Female,Married,1,Mobile Phone,Debit Card,6
54337,Male,Single,1,Mobile Phone,Debit Card,2
54338,Male,Single,1,Phone,Debit Card,3
54339,Female,Married,3,Mobile Phone,E wallet,3
54340,Female,Single,1,Phone,Debit Card,3
54341,Female,Married,1,Mobile Phone,Credit Card,10
54342,Female,Single,1,Phone,Credit Card,4
54343,Female,Single,3,Mobile Phone,E wallet,3
54344,Male,Married,1,Mobile Phone,Credit Card,4
54345,Female,Married,1,Mobile Phone,Credit Card,3
54346,Female,Married,1,Mobile Phone,Credit Card,3
54347,Female,Married,1,Mobile Phone,Credit Card,3
54348,Male,Single,1,Mobile Phone,Credit Card,10
54349,Male,Married,1,Computer,Debit Card,3
54350,Female,Single,1,Mobile Phone,Credit Card,5
54351,Male,Married,1,Mobile Phone,Debit Card,2
54352,Female,Single,1,Phone,Credit Card,3
54353,Male,Married,1,Mobile Phone,Debit Card,5
54354,Male,Married,1,Computer,Credit Card,6
54355,Male,Married,1,Computer,Credit Card,11
54356,Male,Married,1,Mobile Phone,Debit Card,3
54357,Female,Single,1,Computer,Credit Card,7
54358,Female,Married,1,Computer,Credit Card,4
54359,Male,Married,1,Mobile Phone,Debit Card,11
54360,Male,Married,1,Mobile Phone,COD,5
54361,Male,Married,1,Computer,COD,7
54362,Male,Married,1,Computer,Debit Card,3
54363,Male,Married,1,Computer,Credit Card,3
54364,Male,Married,1,Mobile Phone,Credit Card,10
54365,Male,Married,1,Mobile Phone,Credit Card,9
54366,Female,Married,3,Mobile Phone,E wallet,3
54367,Male,Married,1,Phone,Debit Card,3
54368,Female,Single,1,Computer,Credit Card,3
54369,Male,Married,1,Computer,Debit Card,11
54370,Male,Married,1,Mobile Phone,Credit Card,9
54371,Male,Married,3,Mobile Phone,Credit Card,3
54372,Male,Single,1,Computer,Debit Card,3
54373,Female,Single,3,Computer,Debit Card,3
54374,Male,Married,1,Mobile Phone,Debit Card,7
54375,Female,Single,1,Mobile Phone,COD,7
54376,Female,Single,3,Mobile Phone,Debit Card,5
54377,Female,Single,3,Computer,E wallet,7
54378,Male,Single,1,Phone,COD,2
54379,Female,Single,3,Computer,Credit Card,8
54380,Female,Married,3,Mobile Phone,E wallet,4
54381,Male,Single,1,Mobile Phone,Debit Card,10
54382,Female,Married,1,Mobile Phone,Credit Card,8
54383,Male,Married,1,Computer,UPI,3
54384,Male,Married,3,Mobile Phone,Debit Card,2
54385,Male,Married,1,Computer,Credit Card,2
54386,Male,Married,1,Phone,Debit Card,5
54387,Male,Married,3,Computer,E wallet,6
54388,Female,Married,3,Computer,Credit Card,3
54389,Female,Single,3,Computer,E wallet,3
54390,Male,Single,1,Phone,Credit Card,3
54391,Female,Single,1,Mobile Phone,Debit Card,9
54392,Male,Married,1,Mobile Phone,Cash on Delivery,3
54393,Male,Married,2,Phone,Credit Card,10
54394,Female,Married,3,Mobile Phone,Credit Card,5
54395,Male,Married,1,Phone,Credit Card,7
54396,Female,Married,3,Mobile Phone,E wallet,7
54397,Female,Married,1,Mobile Phone,Debit Card,9
54398,Male,Single,3,Computer,Debit Card,3
54399,Female,Married,3,Mobile Phone,Debit Card,4
54400,Male,Single,1,Mobile Phone,Debit Card,2
54401,Female,Married,1,Phone,Credit Card,9
54402,Male,Married,3,Computer,E wallet,2
54403,Male,Married,1,Mobile Phone,Debit Card,4
54404,Male,Married,1,Mobile Phone,COD,3
54405,Male,Married,1,Mobile Phone,UPI,2
54406,Male,Married,1,Computer,Credit Card,11
54407,Female,Married,1,Mobile Phone,Debit Card,3
54408,Male,Married,1,Mobile Phone,Debit Card,8
54409,Female,Married,1,Mobile Phone,Credit Card,4
54410,Male,Married,1,Computer,Debit Card,6
54411,Male,Married,1,Computer,Credit Card,8
54412,Female,Single,1,Computer,Cash on Delivery,2
54413,Male,Single,1,Phone,Debit Card,3
54414,Female,Single,1,Mobile Phone,Debit Card,5
54415,Male,Married,3,Mobile Phone,E wallet,4
54416,Female,Married,1,Mobile Phone,Debit Card,2
54417,Female,Married,1,Mobile Phone,Credit Card,2
54418,Male,Married,1,Mobile Phone,Credit Card,2
54419,Male,Married,1,Mobile Phone,Debit Card,3
54420,Male,Single,1,Computer,Credit Card,2
54421,Male,Married,1,Computer,Debit Card,3
54422,Male,Married,3,Computer,Debit Card,5
54423,Male,Single,1,Phone,COD,6
54424,Female,Married,3,Mobile Phone,Cash on Delivery,5
54425,Male,Single,1,Mobile Phone,Debit Card,4
54426,Male,Married,3,Mobile Phone,Credit Card,4
54427,Male,Married,1,Mobile Phone,Credit Card,2
54428,Male,Married,1,Computer,Debit Card,3
54429,Male,Married,1,Mobile Phone,Credit Card,2
54430,Male,Married,1,Mobile Phone,Debit Card,2
54431,Male,Single,1,Mobile Phone,Credit Card,2
54432,Male,Married,1,Computer,Debit Card,3
54433,Male,Married,1,Phone,Credit Card,3
54434,Male,Married,3,Mobile Phone,Credit Card,6
54435,Male,Single,1,Mobile Phone,Credit Card,3
54436,Female,Married,1,Computer,Credit Card,4
54437,Female,Married,1,Mobile Phone,Debit Card,9
54438,Female,Married,3,Mobile Phone,Credit Card,3
54439,Female,Married,1,Computer,Debit Card,3
54440,Male,Married,1,Mobile Phone,Debit Card,5
54441,Male,Married,1,Mobile Phone,Credit Card,5
54442,Male,Married,3,Mobile Phone,Debit Card,3
54443,Male,Single,3,Computer,Debit Card,3
54444,Male,Married,1,Mobile Phone,COD,5
54445,Male,Married,1,Computer,Credit Card,3
54446,Female,Single,1,Phone,Debit Card,3
54447,Male,Married,1,Computer,Debit Card,5
54448,Male,Married,1,Mobile Phone,Debit Card,11
54449,Male,Married,1,Phone,Credit Card,4
54450,Female,Single,1,Mobile Phone,Debit Card,3
54451,Female,Single,1,Computer,Debit Card,11
54452,Male,Single,1,Mobile Phone,COD,6
54453,Female,Married,3,Computer,E wallet,3
54454,Male,Single,3,Mobile Phone,E wallet,3
54455,Male,Married,1,Computer,Credit Card,3
54456,Female,Married,3,Computer,E wallet,7
54457,Male,Single,1,Phone,Debit Card,3
54458,Male,Married,3,Mobile Phone,E wallet,2
54459,Male,Married,1,Computer,Debit Card,6
54460,Male,Married,1,Mobile Phone,Credit Card,7
54461,Male,Single,3,Mobile Phone,Debit Card,3
54462,Female,Single,3,Phone,Credit Card,3
54463,Male,Single,1,Mobile Phone,Credit Card,2
54464,Male,Married,3,Mobile Phone,Cash on Delivery,6
54465,Male,Married,1,Mobile Phone,Credit Card,2
54466,Female,Married,1,Computer,Debit Card,9
54467,Male,Married,3,Mobile Phone,Debit Card,3
54468,Female,Married,1,Mobile Phone,Debit Card,5
54469,Male,Married,1,Computer,Debit Card,4
54470,Male,Married,1,Mobile Phone,COD,2
54471,Male,Married,2,Mobile Phone,UPI,5
54472,Male,Married,1,Computer,Debit Card,3
54473,Male,Married,1,Mobile Phone,Debit Card,2
54474,Female,Married,1,Computer,Debit Card,8
54475,Male,Married,1,Mobile Phone,Credit Card,3
54476,Female,Single,1,Computer,Debit Card,2
54477,Female,Single,1,Mobile Phone,Cash on Delivery,9
54478,Male,Married,1,Mobile Phone,Credit Card,4
54479,Female,Single,1,Mobile Phone,Debit Card,3
54480,Female,Married,3,Mobile Phone,COD,3
54481,Male,Single,3,Mobile Phone,Debit Card,3
54482,Male,Married,3,Mobile Phone,E wallet,6
54483,Female,Single,1,Mobile Phone,Credit Card,9
54484,Male,Married,1,Mobile Phone,Credit Card,7
54485,Female,Married,1,Mobile Phone,Credit Card,3
54486,Female,Married,1,Computer,Debit Card,3
54487,Male,Married,1,Computer,Credit Card,3
54488,Female,Married,3,Mobile Phone,Credit Card,6
54489,Male,Single,3,Computer,E wallet,5
54490,Male,Married,1,Mobile Phone,Debit Card,6
54491,Female,Married,1,Computer,Debit Card,3
54492,Male,Married,3,Computer,E wallet,2
54493,Female,Single,1,Computer,Debit Card,5
54494,Female,Married,1,Mobile Phone,Debit Card,10
54495,Male,Married,1,Mobile Phone,UPI,11
54496,Male,Married,3,Mobile Phone,Credit Card,4
54497,Male,Married,1,Phone,UPI,3
54498,Male,Single,1,Mobile Phone,UPI,2
54499,Female,Married,3,Mobile Phone,E wallet,3
54500,Female,Married,3,Mobile Phone,E wallet,3
54501,Male,Married,1,Mobile Phone,Credit Card,9
54502,Male,Married,1,Mobile Phone,Debit Card,2
54503,Female,Single,1,Mobile Phone,Credit Card,3
54504,Female,Married,3,Mobile Phone,E wallet,3
54505,Male,Single,1,Mobile Phone,Cash on Delivery,2
54506,Male,Married,1,Mobile Phone,Debit Card,3
54507,Male,Single,1,Mobile Phone,Credit Card,8
54508,Male,Single,3,Computer,Credit Card,5
54509,Female,Single,1,Mobile Phone,Debit Card,4
54510,Male,Married,3,Computer,Debit Card,3
54511,Male,Married,2,Mobile Phone,COD,2
54512,Female,Married,1,Phone,Credit Card,3
54513,Female,Married,3,Mobile Phone,Credit Card,5
54514,Male,Married,1,Mobile Phone,Credit Card,6
54515,Female,Married,3,Computer,COD,9
54516,Male,Married,3,Mobile Phone,Debit Card,3
54517,Male,Single,1,Mobile Phone,UPI,5
54518,Female,Single,3,Computer,COD,3
54519,Female,Single,3,Computer,Credit Card,6
54520,Male,Married,3,Computer,Credit Card,6
54521,Male,Married,1,Mobile Phone,Credit Card,4
54522,Female,Married,1,Phone,Debit Card,5
54523,Male,Single,3,Computer,Credit Card,3
54524,Female,Single,3,Mobile Phone,E wallet,3
54525,Female,Married,1,Mobile Phone,Credit Card,8
54526,Female,Married,1,Computer,Credit Card,4
54527,Male,Single,3,Computer,E wallet,3
54528,Male,Single,1,Mobile Phone,Cash on Delivery,8
54529,Male,Married,3,Mobile Phone,E wallet,4
54530,Male,Single,1,Mobile Phone,Debit Card,2
54531,Female,Single,3,Mobile Phone,Debit Card,3
54532,Male,Single,1,Phone,Debit Card,11
54533,Male,Single,1,Mobile Phone,Debit Card,11
54534,Male,Married,1,Mobile Phone,Credit Card,3
54535,Male,Single,3,Mobile Phone,Debit Card,3
54536,Male,Single,1,Mobile Phone,UPI,10
54537,Female,Married,3,Mobile Phone,Debit Card,6
54538,Female,Married,1,Mobile Phone,Debit Card,6
54539,Male,Single,3,Computer,E wallet,10
54540,Female,Single,1,Mobile Phone,Debit Card,4
54541,Female,Married,3,Mobile Phone,E wallet,3
54542,Male,Married,3,Mobile Phone,COD,3
54543,Male,Single,1,Computer,COD,2
54544,Female,Married,1,Phone,Credit Card,3
54545,Male,Married,3,Mobile Phone,Credit Card,3
54546,Male,Single,1,Computer,COD,11
54547,Female,Married,1,Mobile Phone,Debit Card,3
54548,Female,Married,3,Mobile Phone,E wallet,9
54549,Female,Married,1,Mobile Phone,Debit Card,5
54550,Male,Single,1,Mobile Phone,Debit Card,4
54551,Male,Married,1,Mobile Phone,Debit Card,3
54552,Female,Married,1,Mobile Phone,Credit Card,8
54553,Male,Married,1,Mobile Phone,Credit Card,6
54554,Female,Married,3,Computer,E wallet,11
54555,Female,Married,1,Mobile Phone,Credit Card,3
54556,Male,Married,1,Computer,Credit Card,9
54557,Female,Married,1,Mobile Phone,UPI,6
54558,Female,Single,3,Mobile Phone,Debit Card,3
54559,Female,Married,1,Computer,Credit Card,5
54560,Male,Married,1,Phone,Debit Card,3
54561,Male,Married,1,Computer,Debit Card,3
54562,Female,Married,3,Computer,Debit Card,11
54563,Female,Single,3,Mobile Phone,COD,2
54564,Male,Married,3,Mobile Phone,E wallet,3
54565,Male,Married,1,Mobile Phone,Credit Card,3
54566,Male,Married,1,Mobile Phone,Credit Card,7
54567,Male,Married,1,Mobile Phone,Credit Card,4
54568,Male,Married,1,Mobile Phone,Debit Card,5
54569,Female,Married,1,Mobile Phone,Debit Card,4
54570,Female,Married,1,Computer,Debit Card,4
54571,Female,Single,1,Mobile Phone,Debit Card,4
54572,Female,Married,1,Mobile Phone,Debit Card,7
54573,Female,Married,1,Mobile Phone,Credit Card,4
54574,Female,Married,1,Computer,COD,2
54575,Female,Single,3,Mobile Phone,COD,3
54576,Female,Married,3,Computer,E wallet,2
54577,Male,Married,1,Computer,Debit Card,3
54578,Female,Married,3,Mobile Phone,Debit Card,2
54579,Female,Married,1,Mobile Phone,Debit Card,3
54580,Male,Married,1,Computer,Debit Card,6
54581,Male,Married,1,Mobile Phone,Credit Card,3
54582,Female,Married,1,Mobile Phone,COD,7
54583,Male,Single,2,Mobile Phone,COD,3
54584,Female,Married,3,Computer,UPI,2
54585,Male,Married,3,Mobile Phone,E wallet,5
54586,Male,Married,1,Mobile Phone,Debit Card,2
54587,Female,Single,1,Computer,Credit Card,2
54588,Female,Married,3,Computer,E wallet,6
54589,Female,Married,1,Mobile Phone,Credit Card,7
54590,Male,Married,1,Mobile Phone,Debit Card,8
54591,Male,Single,1,Mobile Phone,Debit Card,2
54592,Female,Single,1,Mobile Phone,Debit Card,9
54593,Male,Married,1,Mobile Phone,Debit Card,5
54594,Female,Married,3,Mobile Phone,E wallet,4
54595,Male,Married,1,Mobile Phone,Debit Card,3
54596,Male,Married,1,Mobile Phone,Credit Card,9
54597,Male,Married,1,Mobile Phone,Credit Card,9
54598,Male,Single,3,Mobile Phone,E wallet,2
54599,Male,Married,1,Mobile Phone,Debit Card,6
54600,Male,Married,1,Computer,Debit Card,5
54601,Female,Married,2,Computer,UPI,11
54602,Male,Married,1,Computer,UPI,6
54603,Male,Single,3,Computer,Credit Card,3
54604,Male,Single,1,Computer,COD,7
54605,Female,Married,3,Mobile Phone,E wallet,4
54606,Female,Single,3,Mobile Phone,Debit Card,5
54607,Male,Single,3,Computer,Debit Card,9
54608,Male,Married,3,Mobile Phone,E wallet,11
54609,Female,Single,1,Mobile Phone,Debit Card,9
54610,Female,Married,1,Computer,Debit Card,3
54611,Male,Single,3,Mobile Phone,Debit Card,6
54612,Male,Married,1,Mobile Phone,Credit Card,3
54613,Male,Married,3,Mobile Phone,UPI,2
54614,Female,Married,2,Computer,Debit Card,2
54615,Male,Married,1,Mobile Phone,COD,6
54616,Female,Married,1,Mobile Phone,Credit Card,6
54617,Male,Married,3,Mobile Phone,Debit Card,11
54618,Male,Single,3,Computer,E wallet,3
54619,Male,Married,3,Computer,UPI,5
54620,Female,Single,1,Computer,UPI,4
54621,Male,Married,3,Mobile Phone,Credit Card,7
54622,Female,Single,3,Mobile Phone,Credit Card,3
54623,Male,Single,3,Mobile Phone,Debit Card,3
54624,Male,Single,1,Phone,COD,3
54625,Female,Single,1,Mobile Phone,Cash on Delivery,6
54626,Female,Married,1,Computer,Credit Card,7
54627,Female,Married,3,Mobile Phone,Debit Card,9
54628,Male,Married,3,Computer,Credit Card,3
54629,Male,Married,1,Mobile Phone,COD,5
54630,Male,Married,3,Computer,UPI,10
54631,Male,Married,3,Computer,Credit Card,2
54632,Female,Married,1,Mobile Phone,Credit Card,5
54633,Female,Married,1,Mobile Phone,Debit Card,8
54634,Male,Married,1,Mobile Phone,Debit Card,3
54635,Male,Married,1,Mobile Phone,Credit Card,3
54636,Male,Married,3,Mobile Phone,E wallet,3
54637,Male,Married,1,Phone,UPI,3
54638,Male,Married,2,Computer,Credit Card,3
54639,Male,Married,3,Phone,Credit Card,3
54640,Female,Married,1,Computer,Debit Card,3
54641,Male,Married,3,Computer,Debit Card,3
54642,Male,Married,1,Mobile Phone,Debit Card,3
54643,Male,Married,3,Mobile Phone,Credit Card,4
54644,Male,Single,1,Mobile Phone,UPI,6
54645,Male,Married,3,Mobile Phone,Credit Card,6
54646,Female,Married,1,Phone,Credit Card,2
54647,Male,Married,3,Mobile Phone,E wallet,6
54648,Female,Single,1,Mobile Phone,Debit Card,3
54649,Female,Married,1,Mobile Phone,Debit Card,3
54650,Male,Married,1,Mobile Phone,UPI,6
54651,Female,Single,1,Mobile Phone,Debit Card,5
54652,Male,Married,1,Computer,Credit Card,5
54653,Female,Married,1,Mobile Phone,Debit Card,9
54654,Female,Single,2,Mobile Phone,Debit Card,6
54655,Female,Married,3,Mobile Phone,COD,3
54656,Male,Married,3,Mobile Phone,E wallet,2
54657,Male,Single,3,Mobile Phone,COD,3
54658,Male,Married,1,Mobile Phone,UPI,6
54659,Male,Married,1,Mobile Phone,Credit Card,2
54660,Male,Married,3,Mobile Phone,E wallet,2
54661,Female,Married,1,Mobile Phone,Debit Card,3
54662,Female,Married,1,Computer,Credit Card,3
54663,Female,Single,3,Mobile Phone,Credit Card,9
54664,Male,Married,1,Mobile Phone,Debit Card,3
54665,Female,Married,3,Computer,Debit Card,4
54666,Female,Married,1,Mobile Phone,Debit Card,3
54667,Male,Married,1,Mobile Phone,UPI,3
54668,Female,Married,3,Mobile Phone,Credit Card,3
54669,Male,Single,1,Mobile Phone,Debit Card,3
54670,Male,Married,1,Computer,Debit Card,5
54671,Male,Married,2,Mobile Phone,Credit Card,4
54672,Male,Married,1,Mobile Phone,Credit Card,4
54673,Male,Single,1,Phone,Credit Card,2
54674,Male,Single,1,Phone,Credit Card,3
54675,Male,Single,1,Computer,Debit Card,3
54676,Male,Married,1,Computer,Debit Card,3
54677,Male,Married,1,Mobile Phone,Credit Card,4
54678,Male,Married,3,Mobile Phone,Debit Card,2
54679,Female,Single,3,Mobile Phone,E wallet,2
54680,Male,Married,1,Computer,Debit Card,3
54681,Male,Married,3,Mobile Phone,E wallet,5
54682,Female,Married,3,Computer,Credit Card,3
54683,Male,Single,1,Mobile Phone,Debit Card,5
54684,Male,Married,1,Mobile Phone,Credit Card,3
54685,Female,Single,1,Mobile Phone,Credit Card,3
54686,Female,Single,3,Mobile Phone,Debit Card,11
54687,Female,Single,1,Mobile Phone,COD,3
54688,Male,Single,3,Mobile Phone,E wallet,3
54689,Male,Married,3,Computer,Cash on Delivery,5
54690,Female,Single,1,Mobile Phone,Debit Card,2
54691,Female,Married,1,Mobile Phone,Debit Card,3
54692,Female,Single,1,Mobile Phone,Debit Card,5
54693,Male,Single,3,Mobile Phone,E wallet,4
54694,Male,Married,3,Computer,Debit Card,7
54695,Male,Married,1,Mobile Phone,Debit Card,5
54696,Male,Married,2,Mobile Phone,UPI,5
54697,Male,Single,3,Mobile Phone,E wallet,10
54698,Male,Married,1,Computer,Debit Card,3
54699,Male,Married,2,Mobile Phone,UPI,3
54700,Male,Married,3,Mobile Phone,E wallet,9
54701,Female,Single,1,Phone,Debit Card,9
54702,Female,Married,1,Computer,Debit Card,11
54703,Female,Single,1,Mobile Phone,Debit Card,6
54704,Male,Single,1,Computer,Credit Card,4
54705,Female,Married,3,Computer,Credit Card,11
54706,Male,Married,3,Mobile Phone,E wallet,9
54707,Male,Single,3,Mobile Phone,Debit Card,3
54708,Male,Married,1,Computer,Credit Card,8
54709,Male,Married,3,Computer,Debit Card,5
54710,Female,Single,1,Mobile Phone,Credit Card,5
54711,Male,Married,1,Mobile Phone,Credit Card,3
54712,Female,Married,2,Mobile Phone,UPI,11
54713,Male,Married,1,Mobile Phone,Credit Card,9
54714,Female,Single,1,Phone,Credit Card,2
54715,Female,Single,1,Mobile Phone,Credit Card,10
54716,Male,Married,3,Phone,E wallet,3
54717,Male,Single,1,Phone,Debit Card,4
54718,Female,Married,1,Computer,Debit Card,4
54719,Male,Married,1,Computer,Debit Card,3
54720,Male,Married,1,Mobile Phone,Credit Card,8
54721,Female,Married,1,Mobile Phone,Debit Card,5
54722,Male,Married,3,Mobile Phone,E wallet,3
54723,Male,Single,1,Mobile Phone,UPI,3
54724,Female,Single,3,Mobile Phone,Credit Card,3
54725,Male,Single,3,Mobile Phone,COD,2
54726,Male,Single,1,Mobile Phone,Credit Card,3
54727,Female,Single,3,Computer,Debit Card,6
54728,Male,Single,3,Mobile Phone,UPI,3
54729,Male,Married,1,Mobile Phone,Credit Card,7
54730,Male,Single,3,Computer,Debit Card,3
54731,Male,Married,1,Computer,Credit Card,2
54732,Female,Married,1,Computer,Debit Card,5
54733,Female,Married,1,Mobile Phone,Credit Card,6
54734,Male,Single,3,Mobile Phone,COD,8
54735,Female,Single,1,Mobile Phone,Debit Card,4
54736,Female,Married,1,Mobile Phone,Credit Card,11
54737,Male,Married,3,Computer,E wallet,2
54738,Female,Married,1,Mobile Phone,Debit Card,2
54739,Female,Single,1,Computer,Debit Card,8
54740,Female,Single,1,Mobile Phone,Credit Card,3
54741,Female,Married,3,Mobile Phone,Debit Card,3
54742,Male,Married,1,Mobile Phone,Debit Card,5
54743,Female,Married,1,Computer,Credit Card,3
54744,Female,Married,3,Mobile Phone,Debit Card,7
54745,Male,Married,1,Computer,Debit Card,3
54746,Male,Married,1,Phone,Debit Card,3
54747,Male,Married,1,Computer,Debit Card,3
54748,Female,Married,1,Mobile Phone,Debit Card,10
54749,Male,Married,1,Mobile Phone,Credit Card,7
54750,Female,Married,1,Phone,Debit Card,3
54751,Male,Married,1,Mobile Phone,Credit Card,2
54752,Female,Single,3,Mobile Phone,E wallet,7
54753,Female,Married,1,Mobile Phone,UPI,3
54754,Female,Married,1,Mobile Phone,UPI,2
54755,Male,Married,1,Mobile Phone,Debit Card,3
54756,Male,Single,1,Mobile Phone,Debit Card,9
54757,Female,Single,1,Mobile Phone,Debit Card,5
54758,Female,Married,1,Mobile Phone,Debit Card,11
54759,Male,Single,1,Mobile Phone,Credit Card,8
54760,Male,Married,2,Phone,UPI,6
54761,Female,Married,1,Mobile Phone,Debit Card,3
54762,Male,Single,1,Computer,Credit Card,8
54763,Female,Single,1,Mobile Phone,Credit Card,7
54764,Female,Single,1,Phone,Debit Card,3
54765,Male,Married,1,Mobile Phone,Debit Card,3
54766,Male,Married,1,Computer,Debit Card,4
54767,Female,Single,1,Computer,Debit Card,3
54768,Female,Married,3,Mobile Phone,E wallet,3
54769,Male,Single,3,Mobile Phone,Credit Card,6
54770,Male,Married,1,Mobile Phone,Debit Card,8
54771,Male,Married,1,Mobile Phone,Cash on Delivery,3
54772,Male,Single,1,Mobile Phone,UPI,5
54773,Female,Married,3,Mobile Phone,E wallet,3
54774,Male,Married,2,Mobile Phone,UPI,2
54775,Female,Married,1,Computer,Credit Card,3
54776,Male,Married,1,Computer,Credit Card,3
54777,Female,Married,3,Mobile Phone,E wallet,4
54778,Male,Single,1,Mobile Phone,Credit Card,11
54779,Male,Single,1,Mobile Phone,Credit Card,9
54780,Male,Married,3,Mobile Phone,Credit Card,3
54781,Female,Single,1,Mobile Phone,Credit Card,3
54782,Male,Married,3,Mobile Phone,Debit Card,3
54783,Male,Married,3,Mobile Phone,Debit Card,4
54784,Male,Married,1,Computer,Debit Card,11
54785,Female,Married,3,Mobile Phone,E wallet,9
54786,Male,Married,3,Mobile Phone,E wallet,6
54787,Female,Married,1,Mobile Phone,Credit Card,7
54788,Female,Married,1,Computer,Credit Card,5
